S.No.,Local Body Code,Local Body Name,Local Body Type,District Level Parent Name,Intermediate Level Parent Name,Ward Code,Ward Number,Ward Name (In English),Ward Name (In Local),State Code,State Name
270,254419,Guirim,Village Panchayat,North Goa,,1378824,Ward no 4,Ward No 4,,30,Goa
271,254419,Guirim,Village Panchayat,North Goa,,1378825,Ward no 5,Ward No 5,,30,Goa
272,254419,Guirim,Village Panchayat,North Goa,,1378826,Ward no 6,Ward No 6,,30,Goa
273,254419,Guirim,Village Panchayat,North Goa,,1378827,Ward no 7,Ward No 7,,30,Goa
274,254419,Guirim,Village Panchayat,North Goa,,1378828,Ward no 8,Ward No 8,,30,Goa
275,254419,Guirim,Village Panchayat,North Goa,,1378829,Ward no 9,Ward No 9,,30,Goa
276,254420,Guleli,Village Panchayat,North Goa,,1378673,Ward No. 1,Ward No. 1,,30,Goa
277,254420,Guleli,Village Panchayat,North Goa,,1378674,Ward No. 2,Ward No. 2,,30,Goa
278,254420,Guleli,Village Panchayat,North Goa,,1378675,Ward No. 3,Ward No. 3,,30,Goa
279,254420,Guleli,Village Panchayat,North Goa,,1378676,Ward No. 4,Ward No. 4,,30,Goa
280,254420,Guleli,Village Panchayat,North Goa,,1378677,Ward No. 5,Ward No. 5,,30,Goa
281,254420,Guleli,Village Panchayat,North Goa,,1378678,Ward No. 6,Ward No. 6,,30,Goa
282,254420,Guleli,Village Panchayat,North Goa,,1378679,Ward No. 7,Ward No. 7,,30,Goa
283,272873,Harvalem,Village Panchayat,North Goa,,1379020,Ward No. 1,Ward No. 1,,30,Goa
284,272873,Harvalem,Village Panchayat,North Goa,,1379021,Ward No. 2,Ward No. 2,,30,Goa
285,272873,Harvalem,Village Panchayat,North Goa,,1379022,Ward No. 3,Ward No. 3,,30,Goa
286,272873,Harvalem,Village Panchayat,North Goa,,1379023,Ward No. 4,Ward No. 4,,30,Goa
287,272873,Harvalem,Village Panchayat,North Goa,,1379024,Ward No. 5,Ward No. 5,,30,Goa
288,254421,Honda,Village Panchayat,North Goa,,1378680,Ward No. 1,Ward No. 1,,30,Goa
289,254421,Honda,Village Panchayat,North Goa,,1378681,Ward No. 2,Ward No. 2,,30,Goa
290,254421,Honda,Village Panchayat,North Goa,,1378682,Ward No. 3,Ward No. 3,,30,Goa
291,254421,Honda,Village Panchayat,North Goa,,1378683,Ward No. 4,Ward No. 4,,30,Goa
292,254421,Honda,Village Panchayat,North Goa,,1378684,Ward No. 5,Ward No. 5,,30,Goa
293,254421,Honda,Village Panchayat,North Goa,,1378685,Ward No. 6,Ward No. 6,,30,Goa
294,254421,Honda,Village Panchayat,North Goa,,1378686,Ward No. 7,Ward No. 7,,30,Goa
295,254421,Honda,Village Panchayat,North Goa,,1378687,Ward No. 8,Ward No. 8,,30,Goa
296,254421,Honda,Village Panchayat,North Goa,,1378688,Ward No. 9,Ward No. 9,,30,Goa
297,254421,Honda,Village Panchayat,North Goa,,2437311,Ward No.10,Ward No.10,,30,Goa
298,254421,Honda,Village Panchayat,North Goa,,2437312,Ward No.11,Ward No.11,,30,Goa
299,254422,Ibrampur,Village Panchayat,North Goa,,1378388,Ward No. 1,Ward No. 1,,30,Goa
300,254422,Ibrampur,Village Panchayat,North Goa,,1378389,Ward No. 2,Ward No. 2,,30,Goa
301,254422,Ibrampur,Village Panchayat,North Goa,,1378390,Ward No. 3,Ward No. 3,,30,Goa
302,254422,Ibrampur,Village Panchayat,North Goa,,1378391,Ward No. 4,Ward No. 4,,30,Goa
303,254422,Ibrampur,Village Panchayat,North Goa,,1378392,Ward No. 5,Ward No. 5,,30,Goa
304,254422,Ibrampur,Village Panchayat,North Goa,,1378393,Ward No. 6,Ward No. 6,,30,Goa
305,254422,Ibrampur,Village Panchayat,North Goa,,1378394,Ward No. 7,Ward No. 7,,30,Goa
306,254424,Karapur-Sarvan,Village Panchayat,North Goa,,1379025,Ward No. 1,Ward No. 1,,30,Goa
307,254424,Karapur-Sarvan,Village Panchayat,North Goa,,1379026,Ward No. 2,Ward No. 2,,30,Goa
308,254424,Karapur-Sarvan,Village Panchayat,North Goa,,1379027,Ward No. 3,Ward No. 3,,30,Goa
309,254424,Karapur-Sarvan,Village Panchayat,North Goa,,1379028,Ward No. 4,Ward No. 4,,30,Goa
310,254424,Karapur-Sarvan,Village Panchayat,North Goa,,1379029,Ward No. 5,Ward No. 5,,30,Goa
311,254424,Karapur-Sarvan,Village Panchayat,North Goa,,1379030,Ward No. 6,Ward No. 6,,30,Goa
312,254424,Karapur-Sarvan,Village Panchayat,North Goa,,1379031,Ward No. 7,Ward No. 7,,30,Goa
313,254424,Karapur-Sarvan,Village Panchayat,North Goa,,1379032,Ward No. 8,Ward No. 8,,30,Goa
314,254424,Karapur-Sarvan,Village Panchayat,North Goa,,1379033,Ward No. 9,Ward No. 9,,30,Goa
315,254424,Karapur-Sarvan,Village Panchayat,North Goa,,1379034,Ward No.10,Ward No. 10,,30,Goa
316,254424,Karapur-Sarvan,Village Panchayat,North Goa,,1379035,Ward No.11,Ward No. 11,,30,Goa
317,254425,Kasarvanem,Village Panchayat,North Goa,,1378349,Ward No. 1,Ward No. 1,,30,Goa
318,254425,Kasarvanem,Village Panchayat,North Goa,,1378350,Ward No. 2,Ward No. 2,,30,Goa
319,254425,Kasarvanem,Village Panchayat,North Goa,,1378351,Ward No. 3,Ward No. 3,,30,Goa
320,254425,Kasarvanem,Village Panchayat,North Goa,,1378352,Ward No. 4,Ward No. 4,,30,Goa
321,254425,Kasarvanem,Village Panchayat,North Goa,,1378353,Ward No. 5,Ward No. 5,,30,Goa
322,254426,Keri Terecol,Village Panchayat,North Goa,,1378643,Ward No. 1,Ward No. 1,,30,Goa
323,254426,Keri Terecol,Village Panchayat,North Goa,,1378644,Ward No. 2,Ward No. 2,,30,Goa
324,254426,Keri Terecol,Village Panchayat,North Goa,,1378645,Ward No. 3,Ward No. 3,,30,Goa
325,254426,Keri Terecol,Village Panchayat,North Goa,,1378646,Ward No. 4,Ward No. 4,,30,Goa
326,254426,Keri Terecol,Village Panchayat,North Goa,,1378647,Ward No. 5,Ward No. 5,,30,Goa
327,254426,Keri Terecol,Village Panchayat,North Goa,,1378648,Ward No. 6,Ward No. 6,,30,Goa
328,254426,Keri Terecol,Village Panchayat,North Goa,,1378649,Ward No. 7,Ward No. 7,,30,Goa
329,254430,Latambarcem,Village Panchayat,North Goa,,1379036,Ward No. 1,Ward No. 1,,30,Goa
330,254430,Latambarcem,Village Panchayat,North Goa,,1379037,Ward No. 2,Ward No. 2,,30,Goa
331,254430,Latambarcem,Village Panchayat,North Goa,,1379038,Ward No. 3,Ward No. 3,,30,Goa
332,254430,Latambarcem,Village Panchayat,North Goa,,1379039,Ward No. 4,Ward No. 4,,30,Goa
333,254430,Latambarcem,Village Panchayat,North Goa,,1379040,Ward No. 5,Ward No. 5,,30,Goa
334,254430,Latambarcem,Village Panchayat,North Goa,,1379041,Ward No. 6,Ward No. 6,,30,Goa
335,254430,Latambarcem,Village Panchayat,North Goa,,1379042,Ward No. 7,Ward No. 7,,30,Goa
336,254430,Latambarcem,Village Panchayat,North Goa,,1379043,Ward No. 8,Ward No. 8,,30,Goa
337,254430,Latambarcem,Village Panchayat,North Goa,,1379044,Ward No. 9,Ward No. 9,,30,Goa
338,254435,Mandrem,Village Panchayat,North Goa,,1378395,Ward No. 1,Ward No. 1,,30,Goa
339,254435,Mandrem,Village Panchayat,North Goa,,1378396,Ward No. 2,Ward No. 2,,30,Goa
340,254435,Mandrem,Village Panchayat,North Goa,,1378397,Ward No. 3,Ward No. 3,,30,Goa
341,254435,Mandrem,Village Panchayat,North Goa,,1378398,Ward No. 4,Ward No. 4,,30,Goa
342,254435,Mandrem,Village Panchayat,North Goa,,1378399,Ward No. 5,Ward No. 5,,30,Goa
343,254435,Mandrem,Village Panchayat,North Goa,,1378400,Ward No. 6,Ward No. 6,,30,Goa
344,254435,Mandrem,Village Panchayat,North Goa,,1378401,Ward No. 7,Ward No. 7,,30,Goa
345,254435,Mandrem,Village Panchayat,North Goa,,1378402,Ward No. 8,Ward No. 8,,30,Goa
346,254435,Mandrem,Village Panchayat,North Goa,,1378403,Ward No. 9,Ward No. 9,,30,Goa
347,254435,Mandrem,Village Panchayat,North Goa,,1378404,Ward No.10,Ward No. 10,,30,Goa
348,254435,Mandrem,Village Panchayat,North Goa,,1378405,Ward No.11,Ward No. 11,,30,Goa
349,254438,Mauxi,Village Panchayat,North Goa,,1378689,Ward No. 1,Ward No. 1,,30,Goa
350,254438,Mauxi,Village Panchayat,North Goa,,1378690,Ward No. 2,Ward No. 2,,30,Goa
351,254438,Mauxi,Village Panchayat,North Goa,,1378691,Ward No. 3,Ward No. 3,,30,Goa
352,254438,Mauxi,Village Panchayat,North Goa,,1378692,Ward No. 4,Ward No. 4,,30,Goa
353,254438,Mauxi,Village Panchayat,North Goa,,1378693,Ward No. 5,Ward No. 5,,30,Goa
354,254438,Mauxi,Village Panchayat,North Goa,,1378694,Ward No. 6,Ward No. 6,,30,Goa
355,254438,Mauxi,Village Panchayat,North Goa,,1378695,Ward No. 7,Ward No. 7,,30,Goa
356,254439,Mayem,Village Panchayat,North Goa,,1379045,Ward No. 1,Ward No. 1,,30,Goa
357,254439,Mayem,Village Panchayat,North Goa,,1379046,Ward No. 2,Ward No. 2,,30,Goa
358,254439,Mayem,Village Panchayat,North Goa,,1379047,Ward No. 3,Ward No. 3,,30,Goa
359,254439,Mayem,Village Panchayat,North Goa,,1379048,Ward No. 4,Ward No. 4,,30,Goa
360,254439,Mayem,Village Panchayat,North Goa,,1379049,Ward No. 5,Ward No. 5,,30,Goa
361,254439,Mayem,Village Panchayat,North Goa,,1379050,Ward No. 6,Ward No. 6,,30,Goa
362,254439,Mayem,Village Panchayat,North Goa,,1379051,Ward No. 7,Ward No. 7,,30,Goa
363,254439,Mayem,Village Panchayat,North Goa,,1379052,Ward No. 8,Ward No. 8,,30,Goa
364,254439,Mayem,Village Panchayat,North Goa,,1379053,Ward No. 9,Ward No. 9,,30,Goa
365,254439,Mayem,Village Panchayat,North Goa,,1379054,Ward No.10,Ward No. 10,,30,Goa
366,254439,Mayem,Village Panchayat,North Goa,,1379055,Ward No.11,Ward No. 11,,30,Goa
367,254440,Mencurem Dumacem,Village Panchayat,North Goa,,1379056,Ward No. 1,Ward No. 1,,30,Goa
368,254440,Mencurem Dumacem,Village Panchayat,North Goa,,1379057,Ward No. 2,Ward No. 2,,30,Goa
369,254440,Mencurem Dumacem,Village Panchayat,North Goa,,1379058,Ward No. 3,Ward No. 3,,30,Goa
370,254440,Mencurem Dumacem,Village Panchayat,North Goa,,1379059,Ward No. 4,Ward No. 4,,30,Goa
371,254440,Mencurem Dumacem,Village Panchayat,North Goa,,1379060,Ward No. 5,Ward No. 5,,30,Goa
372,254441,Merces,Village Panchayat,North Goa,,1378560,Ward no 1,Ward No 1,,30,Goa
373,254441,Merces,Village Panchayat,North Goa,,1378561,Ward no 2,Ward No 2,,30,Goa
374,254441,Merces,Village Panchayat,North Goa,,1378562,Ward no 3,Ward No 3,,30,Goa
375,254441,Merces,Village Panchayat,North Goa,,1378563,Ward no 4,Ward No 4,,30,Goa
376,254441,Merces,Village Panchayat,North Goa,,1378564,Ward no 5,Ward No 5,,30,Goa
377,254441,Merces,Village Panchayat,North Goa,,1378565,Ward no 6,Ward No 6,,30,Goa
378,254441,Merces,Village Panchayat,North Goa,,1378566,Ward no 7,Ward No 7,,30,Goa
379,254441,Merces,Village Panchayat,North Goa,,1378567,Ward no 8,Ward No 8,,30,Goa
380,254441,Merces,Village Panchayat,North Goa,,1378568,Ward no 9,Ward No 9,,30,Goa
381,254441,Merces,Village Panchayat,North Goa,,1378569,Ward no 10,Ward No 10,,30,Goa
382,254441,Merces,Village Panchayat,North Goa,,1378570,Ward no 11,Ward No 11,,30,Goa
383,254442,Moira,Village Panchayat,North Goa,,1378830,Ward no 1,Ward No 1,,30,Goa
384,254442,Moira,Village Panchayat,North Goa,,1378831,Ward no 2,Ward No 2,,30,Goa
385,254442,Moira,Village Panchayat,North Goa,,1378832,Ward no 3,Ward No 3,,30,Goa
386,254442,Moira,Village Panchayat,North Goa,,1378833,Ward no 4,Ward No 4,,30,Goa
387,254442,Moira,Village Panchayat,North Goa,,1378834,Ward no 5,Ward No 5,,30,Goa
388,254442,Moira,Village Panchayat,North Goa,,1378835,Ward no 6,Ward No 6,,30,Goa
389,254442,Moira,Village Panchayat,North Goa,,1378836,Ward no 7,Ward No 7,,30,Goa
390,254445,Morjim,Village Panchayat,North Goa,,1378406,Ward No. 1,Ward No. 1,,30,Goa
391,254445,Morjim,Village Panchayat,North Goa,,1378407,Ward No. 2,Ward No. 2,,30,Goa
392,254445,Morjim,Village Panchayat,North Goa,,1378408,Ward No. 3,Ward No. 3,,30,Goa
393,254445,Morjim,Village Panchayat,North Goa,,1378409,Ward No. 4,Ward No. 4,,30,Goa
394,254445,Morjim,Village Panchayat,North Goa,,1378410,Ward No. 5,Ward No. 5,,30,Goa
395,254445,Morjim,Village Panchayat,North Goa,,1378411,Ward No. 6,Ward No. 6,,30,Goa
396,254445,Morjim,Village Panchayat,North Goa,,1378412,Ward No. 7,Ward No. 7,,30,Goa
397,254445,Morjim,Village Panchayat,North Goa,,1378413,Ward No. 8,Ward No. 8,,30,Goa
398,254445,Morjim,Village Panchayat,North Goa,,1378414,Ward No. 9,Ward No. 9,,30,Goa
399,254446,Morlem,Village Panchayat,North Goa,,1378696,Ward No. 1,Ward No. 1,,30,Goa
400,254446,Morlem,Village Panchayat,North Goa,,1378697,Ward No. 2,Ward No. 2,,30,Goa
401,254446,Morlem,Village Panchayat,North Goa,,1378698,Ward No. 3,Ward No. 3,,30,Goa
402,254446,Morlem,Village Panchayat,North Goa,,1378699,Ward No. 4,Ward No. 4,,30,Goa
403,254446,Morlem,Village Panchayat,North Goa,,1378700,Ward No. 5,Ward No. 5,,30,Goa
404,254446,Morlem,Village Panchayat,North Goa,,1378701,Ward No. 6,Ward No. 6,,30,Goa
405,254446,Morlem,Village Panchayat,North Goa,,1378702,Ward No. 7,Ward No. 7,,30,Goa
406,254448,Mulgao,Village Panchayat,North Goa,,1379061,Ward No. 1,Ward No. 1,,30,Goa
407,254448,Mulgao,Village Panchayat,North Goa,,1379062,Ward No. 2,Ward No. 2,,30,Goa
408,254448,Mulgao,Village Panchayat,North Goa,,1379063,Ward No. 3,Ward No. 3,,30,Goa
409,254448,Mulgao,Village Panchayat,North Goa,,1379064,Ward No. 4,Ward No. 4,,30,Goa
410,254448,Mulgao,Village Panchayat,North Goa,,1379065,Ward No. 5,Ward No. 5,,30,Goa
411,254448,Mulgao,Village Panchayat,North Goa,,1379066,Ward No. 6,Ward No. 6,,30,Goa
412,254448,Mulgao,Village Panchayat,North Goa,,1379067,Ward No. 7,Ward No. 7,,30,Goa
413,254449,Nachinola,Village Panchayat,North Goa,,1378837,Ward no 1,Ward No 1,,30,Goa
414,254449,Nachinola,Village Panchayat,North Goa,,1378838,Ward no 2,Ward No 2,,30,Goa
415,254449,Nachinola,Village Panchayat,North Goa,,1378839,Ward no 3,Ward No 3,,30,Goa
416,254449,Nachinola,Village Panchayat,North Goa,,1378840,Ward no 4,Ward No 4,,30,Goa
417,254449,Nachinola,Village Panchayat,North Goa,,1378841,Ward no 5,Ward No 5,,30,Goa
418,254449,Nachinola,Village Panchayat,North Goa,,1378842,Ward no 6,Ward No 6,,30,Goa
419,254449,Nachinola,Village Panchayat,North Goa,,1378843,Ward no 7,Ward No 7,,30,Goa
420,254450,Nadora,Village Panchayat,North Goa,,1378844,Ward no 1,Ward No 1,,30,Goa
421,254450,Nadora,Village Panchayat,North Goa,,1378845,Ward no 2,Ward No 2,,30,Goa
422,254450,Nadora,Village Panchayat,North Goa,,1378846,Ward no 3,Ward No 3,,30,Goa
423,254450,Nadora,Village Panchayat,North Goa,,1378847,Ward no 4,Ward No 4,,30,Goa
424,254450,Nadora,Village Panchayat,North Goa,,1378848,Ward no 5,Ward No 5,,30,Goa
425,254451,Nagargao,Village Panchayat,North Goa,,1378703,Ward No. 1,Ward No. 1,,30,Goa
426,254451,Nagargao,Village Panchayat,North Goa,,1378704,Ward No. 2,Ward No. 2,,30,Goa
427,254451,Nagargao,Village Panchayat,North Goa,,1378705,Ward No. 3,Ward No. 3,,30,Goa
428,254451,Nagargao,Village Panchayat,North Goa,,1378706,Ward No. 4,Ward No. 4,,30,Goa
429,254451,Nagargao,Village Panchayat,North Goa,,1378707,Ward No. 5,Ward No. 5,,30,Goa
430,254451,Nagargao,Village Panchayat,North Goa,,1378708,Ward No. 6,Ward No. 6,,30,Goa
431,254451,Nagargao,Village Panchayat,North Goa,,1378709,Ward No. 7,Ward No. 7,,30,Goa
432,254454,Naroa,Village Panchayat,North Goa,,1384860,Ward No. 1,Ward No. 1,,30,Goa
433,254454,Naroa,Village Panchayat,North Goa,,1384861,Ward No. 2,Ward No. 2,,30,Goa
434,254454,Naroa,Village Panchayat,North Goa,,1384862,Ward No. 3,Ward No. 3,,30,Goa
435,254454,Naroa,Village Panchayat,North Goa,,1384863,Ward No. 4,Ward No. 4,,30,Goa
436,254454,Naroa,Village Panchayat,North Goa,,1384864,Ward No. 5,Ward No. 5,,30,Goa
437,254456,Navelim,Village Panchayat,North Goa,,1379068,Ward No. 1,Ward No. 1,,30,Goa
438,254456,Navelim,Village Panchayat,North Goa,,1379069,Ward No. 2,Ward No. 2,,30,Goa
439,254456,Navelim,Village Panchayat,North Goa,,1379070,Ward No. 3,Ward No. 3,,30,Goa
440,254456,Navelim,Village Panchayat,North Goa,,1379071,Ward No. 4,Ward No. 4,,30,Goa
441,254456,Navelim,Village Panchayat,North Goa,,1379072,Ward No. 5,Ward No. 5,,30,Goa
442,254456,Navelim,Village Panchayat,North Goa,,1379073,Ward No. 6,Ward No. 6,,30,Goa
443,254456,Navelim,Village Panchayat,North Goa,,1379074,Ward No. 7,Ward No. 7,,30,Goa
444,254457,Nerul,Village Panchayat,North Goa,,1378849,Ward no 1,Ward No 1,,30,Goa
445,254457,Nerul,Village Panchayat,North Goa,,1378850,Ward no 2,Ward No 2,,30,Goa
446,254457,Nerul,Village Panchayat,North Goa,,1378851,Ward no 3,Ward No 3,,30,Goa
447,254457,Nerul,Village Panchayat,North Goa,,1378852,Ward no 4,Ward No 4,,30,Goa
448,254457,Nerul,Village Panchayat,North Goa,,1378853,Ward no 5,Ward No 5,,30,Goa
449,254457,Nerul,Village Panchayat,North Goa,,1378854,Ward no 6,Ward No 6,,30,Goa
450,254457,Nerul,Village Panchayat,North Goa,,1378855,Ward no 7,Ward No 7,,30,Goa
451,254457,Nerul,Village Panchayat,North Goa,,2437309,Ward No. 8,Ward No. 8,,30,Goa
452,254457,Nerul,Village Panchayat,North Goa,,2437310,Ward No.9,Ward No.9,,30,Goa
453,254459,Neura,Village Panchayat,North Goa,,1378571,Ward no 1,Ward No 1,,30,Goa
454,254459,Neura,Village Panchayat,North Goa,,1378572,Ward no 2,Ward No 2,,30,Goa
455,254459,Neura,Village Panchayat,North Goa,,1378573,Ward no 3,Ward No 3,,30,Goa
456,254459,Neura,Village Panchayat,North Goa,,1378574,Ward no 4,Ward No 4,,30,Goa
457,254459,Neura,Village Panchayat,North Goa,,1378575,Ward no 5,Ward No 5,,30,Goa
458,254459,Neura,Village Panchayat,North Goa,,2437302,Ward No.6,Ward No.6,,30,Goa
459,254459,Neura,Village Panchayat,North Goa,,2437303,Ward No.7,Ward No.7,,30,Goa
460,254437,Ona Maulinguem Curchirem,Village Panchayat,North Goa,,1379075,Ward No. 1,Ward No. 1,,30,Goa
461,254437,Ona Maulinguem Curchirem,Village Panchayat,North Goa,,1379076,Ward No. 2,Ward No. 2,,30,Goa
462,254437,Ona Maulinguem Curchirem,Village Panchayat,North Goa,,1379077,Ward No. 3,Ward No. 3,,30,Goa
463,254437,Ona Maulinguem Curchirem,Village Panchayat,North Goa,,1379078,Ward No. 4,Ward No. 4,,30,Goa
464,254437,Ona Maulinguem Curchirem,Village Panchayat,North Goa,,1379079,Ward No. 5,Ward No. 5,,30,Goa
465,254437,Ona Maulinguem Curchirem,Village Panchayat,North Goa,,1379080,Ward No. 6,Ward No. 6,,30,Goa
466,254437,Ona Maulinguem Curchirem,Village Panchayat,North Goa,,1379081,Ward No. 7,Ward No. 7,,30,Goa
467,254462,Oxel,Village Panchayat,North Goa,,1378856,Ward no 1,Ward No 1,,30,Goa
468,254462,Oxel,Village Panchayat,North Goa,,1378857,Ward no 2,Ward No 2,,30,Goa
469,254462,Oxel,Village Panchayat,North Goa,,1378858,Ward no 3,Ward No 3,,30,Goa
470,254462,Oxel,Village Panchayat,North Goa,,1378859,Ward no 4,Ward No 4,,30,Goa
471,254462,Oxel,Village Panchayat,North Goa,,1378860,Ward no 5,Ward No 5,,30,Goa
472,254462,Oxel,Village Panchayat,North Goa,,1378861,Ward no 6,Ward No 6,,30,Goa
473,254462,Oxel,Village Panchayat,North Goa,,1378862,Ward no 7,Ward No 7,,30,Goa
474,254463,Ozarim,Village Panchayat,North Goa,,1378429,Ward No. 1,Ward No. 1,,30,Goa
475,254463,Ozarim,Village Panchayat,North Goa,,1378430,Ward No. 2,Ward No. 2,,30,Goa
476,254463,Ozarim,Village Panchayat,North Goa,,1378431,Ward No. 3,Ward No. 3,,30,Goa
477,254463,Ozarim,Village Panchayat,North Goa,,1378432,Ward No. 4,Ward No. 4,,30,Goa
478,254463,Ozarim,Village Panchayat,North Goa,,1378433,Ward No. 5,Ward No. 5,,30,Goa
479,254464,"Pale, Cotombi",Village Panchayat,North Goa,,1379082,Ward No. 1,Ward No. 1,,30,Goa
480,254464,"Pale, Cotombi",Village Panchayat,North Goa,,1379083,Ward No. 2,Ward No. 2,,30,Goa
481,254464,"Pale, Cotombi",Village Panchayat,North Goa,,1379084,Ward No. 3,Ward No. 3,,30,Goa
482,254464,"Pale, Cotombi",Village Panchayat,North Goa,,1379085,Ward No. 4,Ward No. 4,,30,Goa
483,254464,"Pale, Cotombi",Village Panchayat,North Goa,,1379086,Ward No. 5,Ward No. 5,,30,Goa
484,254464,"Pale, Cotombi",Village Panchayat,North Goa,,1379087,Ward No. 6,Ward No. 6,,30,Goa
485,254464,"Pale, Cotombi",Village Panchayat,North Goa,,1379088,Ward No. 7,Ward No. 7,,30,Goa
486,254464,"Pale, Cotombi",Village Panchayat,North Goa,,1379089,Ward No. 8,Ward No. 8,,30,Goa
487,254464,"Pale, Cotombi",Village Panchayat,North Goa,,1379090,Ward No. 9,Ward No. 9,,30,Goa
488,254465,Paliem,Village Panchayat,North Goa,,2438212,Ward no. 1,Ward No.1,,30,Goa
489,254465,Paliem,Village Panchayat,North Goa,,2438213,Ward no. 2,Ward No. 2,,30,Goa
490,254465,Paliem,Village Panchayat,North Goa,,2438214,Ward no. 3,Ward No. 3,,30,Goa
491,254465,Paliem,Village Panchayat,North Goa,,2438215,Ward no. 4,Ward No. 4,,30,Goa
492,254465,Paliem,Village Panchayat,North Goa,,2438216,Ward no. 5,Ward No. 5,,30,Goa
493,254465,Paliem,Village Panchayat,North Goa,,2438217,Ward No 6,Ward No 6,,30,Goa
494,254465,Paliem,Village Panchayat,North Goa,,2438218,Ward No 7,Ward No 7,,30,Goa
495,254467,Parcem,Village Panchayat,North Goa,,1378422,Ward No. 1,Ward No. 1,,30,Goa
496,254467,Parcem,Village Panchayat,North Goa,,1378423,Ward No. 2,Ward No. 2,,30,Goa
497,254467,Parcem,Village Panchayat,North Goa,,1378424,Ward No. 3,Ward No. 3,,30,Goa
498,254467,Parcem,Village Panchayat,North Goa,,1378425,Ward No. 4,Ward No. 4,,30,Goa
499,254467,Parcem,Village Panchayat,North Goa,,1378426,Ward No. 5,Ward No. 5,,30,Goa
500,254467,Parcem,Village Panchayat,North Goa,,1378427,Ward No. 6,Ward No. 6,,30,Goa
501,254467,Parcem,Village Panchayat,North Goa,,1378428,Ward No. 7,Ward No. 7,,30,Goa
502,254469,Parra,Village Panchayat,North Goa,,1378863,Ward no 1,Ward No 1,,30,Goa
503,254469,Parra,Village Panchayat,North Goa,,1378864,Ward no 2,Ward No 2,,30,Goa
504,254469,Parra,Village Panchayat,North Goa,,1378865,Ward no 3,Ward No 3,,30,Goa
505,254469,Parra,Village Panchayat,North Goa,,1378866,Ward no 4,Ward No 4,,30,Goa
506,254469,Parra,Village Panchayat,North Goa,,1378867,Ward no 5,Ward No 5,,30,Goa
507,254469,Parra,Village Panchayat,North Goa,,1378868,Ward no 6,Ward No 6,,30,Goa
508,254469,Parra,Village Panchayat,North Goa,,1378869,Ward no 7,Ward No 7,,30,Goa
509,254470,Penha-De-France,Village Panchayat,North Goa,,1378870,Ward no 1,Ward No 1,,30,Goa
510,254470,Penha-De-France,Village Panchayat,North Goa,,1378871,Ward no 2,Ward No 2,,30,Goa
511,254470,Penha-De-France,Village Panchayat,North Goa,,1378872,Ward no 3,Ward No 3,,30,Goa
512,254470,Penha-De-France,Village Panchayat,North Goa,,1378873,Ward no 4,Ward No 4,,30,Goa
513,254470,Penha-De-France,Village Panchayat,North Goa,,1378874,Ward no 5,Ward No 5,,30,Goa
514,254470,Penha-De-France,Village Panchayat,North Goa,,1378875,Ward no 6,Ward No 6,,30,Goa
515,254470,Penha-De-France,Village Panchayat,North Goa,,1378876,Ward no 7,Ward No 7,,30,Goa
516,254470,Penha-De-France,Village Panchayat,North Goa,,1378877,Ward no 8,Ward No 8,,30,Goa
517,254470,Penha-De-France,Village Panchayat,North Goa,,1378878,Ward no 9,Ward No 9,,30,Goa
518,254470,Penha-De-France,Village Panchayat,North Goa,,1378879,Ward no 10,Ward No 10,,30,Goa
519,254470,Penha-De-France,Village Panchayat,North Goa,,1378880,Ward no 11,Ward No 11,,30,Goa
520,254471,Pilerne - Marra,Village Panchayat,North Goa,,1378881,Ward no 1,Ward No 1,,30,Goa
521,254471,Pilerne - Marra,Village Panchayat,North Goa,,1378882,Ward no 2,Ward No 2,,30,Goa
522,254471,Pilerne - Marra,Village Panchayat,North Goa,,1378883,Ward no 3,Ward No 3,,30,Goa
523,254471,Pilerne - Marra,Village Panchayat,North Goa,,1378884,Ward no 4,Ward No 4,,30,Goa
524,254471,Pilerne - Marra,Village Panchayat,North Goa,,1378885,Ward no 5,Ward No 5,,30,Goa
525,254471,Pilerne - Marra,Village Panchayat,North Goa,,1378886,Ward no 6,Ward No 6,,30,Goa
526,254471,Pilerne - Marra,Village Panchayat,North Goa,,1378887,Ward no 7,Ward No 7,,30,Goa
527,254471,Pilerne - Marra,Village Panchayat,North Goa,,1378888,Ward no 8,Ward No 8,,30,Goa
528,254471,Pilerne - Marra,Village Panchayat,North Goa,,1378889,Ward no 9,Ward No 9,,30,Goa
529,254472,Piligao,Village Panchayat,North Goa,,1379091,Ward No. 1,Ward No. 1,,30,Goa
530,254472,Piligao,Village Panchayat,North Goa,,1379092,Ward No. 2,Ward No. 2,,30,Goa
531,254472,Piligao,Village Panchayat,North Goa,,1379093,Ward No. 3,Ward No. 3,,30,Goa
532,254472,Piligao,Village Panchayat,North Goa,,1379094,Ward No. 4,Ward No. 4,,30,Goa
533,254472,Piligao,Village Panchayat,North Goa,,1379095,Ward No. 5,Ward No. 5,,30,Goa
534,254472,Piligao,Village Panchayat,North Goa,,1379096,Ward No. 6,Ward No. 6,,30,Goa
535,254472,Piligao,Village Panchayat,North Goa,,1379097,Ward No. 7,Ward No. 7,,30,Goa
536,254473,Pirna,Village Panchayat,North Goa,,1378890,Ward no 1,Ward No 1,,30,Goa
537,254473,Pirna,Village Panchayat,North Goa,,1378891,Ward no 2,Ward No 2,,30,Goa
538,254473,Pirna,Village Panchayat,North Goa,,1378892,Ward no 3,Ward No 3,,30,Goa
